Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HC,AC,HY,AY,HST,AST,Referee
20/01/2026,Wrexham,Leicester,1,1,D,3.0,1.0,1.0,2.0,3.0,4.0,M Donohue
21/01/2026,Southampton,Sheffield United,1,0,H,6.0,7.0,3.0,1.0,3.0,4.0,T Kirk
21/01/2026,Stoke,Middlesbrough,1,2,A,5.0,4.0,1.0,1.0,4.0,7.0,A Herczeg
21/01/2026,Watford,Portsmouth,1,1,D,8.0,7.0,1.0,1.0,4.0,2.0,B Toner
23/01/2026,Derby,West Brom,1,1,D,1.0,6.0,2.0,3.0,1.0,4.0,A Backhouse
24/01/2026,Birmingham,Stoke,1,1,D,6.0,6.0,1.0,1.0,5.0,1.0,J Bell
24/01/2026,Blackburn,Watford,1,1,D,7.0,8.0,0.0,2.0,3.0,4.0,A Herczeg
24/01/2026,Bristol City,Sheffield Weds,2,0,H,9.0,7.0,0.0,0.0,7.0,0.0,B Speedie
24/01/2026,Hull,Swansea,2,1,H,6.0,7.0,3.0,2.0,7.0,4.0,J Smith
24/01/2026,Leicester,Oxford,1,2,A,12.0,4.0,0.0,3.0,4.0,2.0,J Linington
24/01/2026,Middlesbrough,Preston,4,0,H,8.0,3.0,0.0,2.0,8.0,1.0,A Madley
24/01/2026,Millwall,Charlton,4,0,H,6.0,3.0,1.0,1.0,6.0,1.0,G Ward
24/01/2026,QPR,Wrexham,2,3,A,7.0,3.0,1.0,2.0,3.0,7.0,O Langford
24/01/2026,Sheffield United,Ipswich,3,1,H,4.0,5.0,0.0,4.0,8.0,5.0,T Nield
25/01/2026,Portsmouth,Southampton,1,1,D,4.0,2.0,2.0,1.0,3.0,4.0,L Smith
26/01/2026,Norwich,Coventry,2,1,H,4.0,7.0,1.0,1.0,5.0,5.0,T Kirk
30/01/2026,Bristol City,Derby,0,5,A,4.0,1.0,1.0,1.0,1.0,7.0,T Nield
31/01/2026,Blackburn,Hull,0,1,A,8.0,4.0,2.0,0.0,3.0,4.0,T Bramall
31/01/2026,Ipswich,Preston,1,1,D,9.0,3.0,1.0,2.0,5.0,4.0,J Busby
31/01/2026,Leicester,Charlton,0,2,A,6.0,2.0,0.0,2.0,1.0,5.0,A Kitchen
31/01/2026,Middlesbrough,Norwich,1,0,H,3.0,5.0,2.0,2.0,5.0,3.0,B Toner
31/01/2026,Millwall,Sheffield United,1,1,D,6.0,8.0,2.0,1.0,6.0,6.0,L Smith
31/01/2026,Oxford,Birmingham,0,2,A,4.0,4.0,2.0,2.0,4.0,2.0,S Martin
31/01/2026,Portsmouth,West Brom,3,0,H,3.0,3.0,0.0,2.0,6.0,1.0,M Donohue
31/01/2026,QPR,Coventry,2,1,H,5.0,5.0,1.0,2.0,8.0,2.0,J Smith
31/01/2026,Sheffield Weds,Wrexham,0,1,A,3.0,8.0,0.0,0.0,2.0,4.0,D Webb
31/01/2026,Stoke,Southampton,0,2,A,4.0,5.0,2.0,3.0,3.0,4.0,F Hallam
31/01/2026,Watford,Swansea,0,2,A,5.0,8.0,1.0,2.0,5.0,7.0,M Corlett
03/02/2026,Blackburn,Sheffield Weds,1,0,H,8.0,2.0,4.0,2.0,6.0,1.0,D Whitestone
03/02/2026,Hull,Watford,0,0,D,7.0,5.0,4.0,3.0,3.0,2.0,L Doughty
03/02/2026,Sheffield United,Oxford,3,1,H,10.0,2.0,3.0,4.0,3.0,2.0,A Backhouse
06/02/2026,Charlton,QPR,0,0,D,7.0,5.0,2.0,1.0,5.0,4.0,T Nield
07/02/2026,Birmingham,Leicester,2,1,H,10.0,1.0,0.0,2.0,6.0,2.0,J Busby
07/02/2026,Coventry,Oxford,0,0,D,10.0,0.0,1.0,6.0,5.0,0.0,R Ricardo
07/02/2026,Derby,Ipswich,1,2,A,3.0,7.0,1.0,4.0,1.0,5.0,J Smith
07/02/2026,Hull,Bristol City,2,3,A,2.0,4.0,2.0,0.0,5.0,6.0,O Langford
07/02/2026,Norwich,Blackburn,2,0,H,5.0,4.0,2.0,2.0,3.0,0.0,J Linington
07/02/2026,Preston,Portsmouth,1,0,H,2.0,14.0,3.0,1.0,3.0,4.0,A Herczeg
07/02/2026,Southampton,Watford,1,0,H,3.0,9.0,3.0,1.0,4.0,2.0,E Bell
07/02/2026,West Brom,Stoke,0,0,D,2.0,2.0,1.0,1.0,2.0,3.0,D Webb
07/02/2026,Wrexham,Millwall,0,2,A,5.0,4.0,1.0,3.0,5.0,1.0,T Robinson
08/02/2026,Swansea,Sheffield Weds,4,0,H,8.0,2.0,2.0,2.0,6.0,0.0,T Kirk
09/02/2026,Sheffield United,Middlesbrough,1,2,A,8.0,8.0,3.0,2.0,5.0,9.0,G Ward
10/02/2026,Birmingham,West Brom,0,0,D,11.0,3.0,1.0,5.0,5.0,1.0,A Herczeg
10/02/2026,Leicester,Southampton,3,4,A,3.0,9.0,0.0,1.0,3.0,7.0,B Toner
10/02/2026,Oxford,Norwich,0,3,A,2.0,4.0,1.0,1.0,1.0,4.0,S Allison
11/02/2026,Charlton,Stoke,1,0,H,6.0,5.0,2.0,4.0,4.0,2.0,A Backhouse
14/02/2026,Derby,Swansea,2,0,H,6.0,2.0,2.0,2.0,6.0,2.0,A Kitchen
14/02/2026,Portsmouth,Sheffield United,0,1,A,11.0,4.0,1.0,4.0,7.0,2.0,J Linington
14/02/2026,Preston,Watford,2,2,D,9.0,7.0,1.0,1.0,3.0,5.0,D Whitestone
14/02/2026,QPR,Blackburn,1,3,A,8.0,1.0,2.0,3.0,4.0,4.0,S Martin
14/02/2026,Sheffield Weds,Millwall,1,2,A,3.0,11.0,3.0,2.0,3.0,6.0,E Duckworth
16/02/2026,Coventry,Middlesbrough,3,1,H,3.0,2.0,3.0,2.0,4.0,4.0,T Bramall
17/02/2026,Bristol City,Wrexham,2,2,D,3.0,2.0,2.0,3.0,5.0,3.0,R Ricardo
17/02/2026,Charlton,Portsmouth,1,3,A,3.0,2.0,7.0,2.0,4.0,6.0,L Doughty
20/02/2026,Blackburn,Preston,1,0,H,5.0,3.0,2.0,2.0,3.0,2.0,A Backhouse
21/02/2026,Hull,QPR,1,3,A,8.0,4.0,3.0,1.0,4.0,8.0,A Madley
21/02/2026,Middlesbrough,Oxford,0,0,D,9.0,5.0,3.0,1.0,7.0,2.0,O Langford
21/02/2026,Millwall,Portsmouth,1,3,A,6.0,4.0,1.0,2.0,3.0,8.0,S Martin
21/02/2026,Norwich,Birmingham,1,2,A,6.0,5.0,0.0,1.0,9.0,5.0,F Hallam
21/02/2026,Southampton,Charlton,1,1,D,10.0,1.0,2.0,1.0,8.0,3.0,J Busby
21/02/2026,Stoke,Leicester,2,2,D,7.0,4.0,2.0,1.0,3.0,5.0,G Ward
21/02/2026,Swansea,Bristol City,1,0,H,3.0,5.0,2.0,4.0,3.0,2.0,W Finnie
21/02/2026,Watford,Derby,2,0,H,2.0,2.0,2.0,2.0,8.0,1.0,D Webb
21/02/2026,West Brom,Coventry,0,2,A,3.0,2.0,0.0,3.0,1.0,3.0,J Linington
21/02/2026,Wrexham,Ipswich,5,3,H,5.0,2.0,5.0,4.0,10.0,6.0,L Doughty
22/02/2026,Sheffield United,Sheffield Weds,2,1,H,2.0,6.0,1.0,5.0,4.0,2.0,J Smith
24/02/2026,Blackburn,Bristol City,1,2,A,6.0,4.0,2.0,2.0,7.0,5.0,M Donohue
24/02/2026,Hull,Derby,4,2,H,7.0,3.0,2.0,2.0,3.0,6.0,A Herczeg
24/02/2026,Middlesbrough,Leicester,1,1,D,8.0,5.0,1.0,1.0,4.0,6.0,A Kitchen
24/02/2026,Southampton,QPR,5,0,H,5.0,3.0,1.0,0.0,9.0,1.0,O Langford
24/02/2026,Swansea,Preston,1,1,D,4.0,8.0,2.0,2.0,2.0,3.0,D Webb
24/02/2026,Watford,Ipswich,0,2,A,3.0,4.0,2.0,3.0,2.0,3.0,B Toner
24/02/2026,West Brom,Charlton,1,1,D,7.0,0.0,2.0,3.0,2.0,2.0,S Allison
24/02/2026,Wrexham,Portsmouth,2,1,H,3.0,15.0,0.0,1.0,5.0,1.0,T Reeves
25/02/2026,Millwall,Birmingham,3,0,H,7.0,5.0,1.0,0.0,5.0,2.0,D Whitestone
25/02/2026,Norwich,Sheffield Weds,2,0,H,3.0,4.0,0.0,0.0,6.0,1.0,R Ricardo
25/02/2026,Sheffield United,Coventry,1,2,A,7.0,3.0,3.0,2.0,4.0,5.0,J Busby
25/02/2026,Stoke,Oxford,2,1,H,8.0,7.0,2.0,1.0,9.0,2.0,J Linington
27/02/2026,Bristol City,Watford,1,2,A,3.0,3.0,2.0,3.0,4.0,4.0,L Smith
28/02/2026,Charlton,Wrexham,0,1,A,4.0,2.0,2.0,1.0,1.0,2.0,F Hallam
28/02/2026,Coventry,Stoke,2,1,H,7.0,1.0,1.0,1.0,8.0,1.0,A Kitchen
28/02/2026,Derby,Blackburn,3,1,H,2.0,3.0,3.0,4.0,6.0,3.0,L Doughty
28/02/2026,Ipswich,Swansea,3,0,H,4.0,0.0,1.0,0.0,6.0,3.0,A Backhouse
28/02/2026,Leicester,Norwich,0,2,A,6.0,7.0,2.0,2.0,3.0,8.0,A Herczeg
28/02/2026,Oxford,West Brom,2,1,H,5.0,6.0,0.0,2.0,3.0,3.0,M Corlett
28/02/2026,Portsmouth,Hull,0,1,A,11.0,2.0,0.0,3.0,6.0,2.0,S Allison
28/02/2026,Preston,Millwall,0,2,A,2.0,6.0,3.0,2.0,2.0,5.0,B Toner
28/02/2026,QPR,Sheffield United,0,2,A,7.0,4.0,2.0,2.0,2.0,3.0,T Nield
28/02/2026,Sheffield Weds,Southampton,1,3,A,5.0,8.0,0.0,1.0,3.0,6.0,G Ward
02/03/2026,Birmingham,Middlesbrough,1,3,A,6.0,2.0,2.0,4.0,7.0,3.0,T Kirk
03/03/2026,Ipswich,Hull,1,0,H,6.0,4.0,2.0,4.0,7.0,0.0,L Smith
06/03/2026,Preston,Oxford,1,3,A,9.0,5.0,1.0,1.0,4.0,7.0,A Kitchen
07/03/2026,Blackburn,Portsmouth,1,1,D,4.0,5.0,2.0,0.0,1.0,1.0,T Nield
07/03/2026,Bristol City,Coventry,0,2,A,11.0,3.0,2.0,2.0,6.0,7.0,M Donohue
07/03/2026,Charlton,Birmingham,1,0,H,3.0,3.0,0.0,1.0,4.0,1.0,J Linington
07/03/2026,Derby,Sheffield Weds,2,1,H,6.0,2.0,1.0,1.0,4.0,3.0,O Langford
07/03/2026,Hull,Millwall,1,3,A,5.0,2.0,2.0,4.0,5.0,4.0,D Webb
07/03/2026,Ipswich,Leicester,1,1,D,10.0,2.0,3.0,3.0,3.0,3.0,J Busby
07/03/2026,Sheffield United,West Brom,1,1,D,5.0,7.0,2.0,1.0,2.0,3.0,D Whitestone
07/03/2026,Swansea,Stoke,2,0,H,13.0,5.0,2.0,4.0,4.0,2.0,R Ricardo
08/03/2026,QPR,Middlesbrough,0,4,A,3.0,8.0,0.0,0.0,3.0,7.0,J Smith
10/03/2026,Leicester,Bristol City,2,0,H,5.0,9.0,2.0,3.0,5.0,1.0,T Nield
10/03/2026,Millwall,Derby,1,0,H,6.0,2.0,0.0,3.0,4.0,1.0,M Donohue
10/03/2026,Portsmouth,Swansea,1,2,A,6.0,0.0,1.0,2.0,4.0,3.0,G Ward
10/03/2026,Sheffield Weds,Watford,1,1,D,5.0,5.0,3.0,3.0,4.0,5.0,E Bell
10/03/2026,Stoke,Ipswich,3,3,D,5.0,9.0,0.0,4.0,6.0,5.0,T Kirk
10/03/2026,Wrexham,Hull,1,2,A,8.0,4.0,3.0,4.0,2.0,5.0,S Martin
11/03/2026,Birmingham,QPR,1,0,H,10.0,1.0,4.0,0.0,6.0,1.0,A Backhouse
11/03/2026,Coventry,Preston,3,0,H,8.0,1.0,0.0,0.0,9.0,2.0,L Smith
11/03/2026,Middlesbrough,Charlton,0,1,A,11.0,2.0,0.0,2.0,7.0,2.0,A Herczeg
11/03/2026,Norwich,Sheffield United,2,1,H,11.0,4.0,2.0,2.0,7.0,2.0,B Toner
11/03/2026,Oxford,Blackburn,1,0,H,6.0,4.0,0.0,2.0,7.0,2.0,D Webb
11/03/2026,West Brom,Southampton,1,1,D,5.0,3.0,2.0,2.0,6.0,4.0,B Speedie
13/03/2026,Wrexham,Swansea,2,0,H,5.0,5.0,0.0,2.0,2.0,3.0,T Nield
14/03/2026,Birmingham,Sheffield United,1,1,D,7.0,0.0,2.0,4.0,7.0,3.0,T Robinson
14/03/2026,Coventry,Southampton,1,2,A,7.0,5.0,3.0,2.0,6.0,3.0,F Hallam
14/03/2026,Leicester,QPR,1,3,A,3.0,6.0,1.0,3.0,2.0,3.0,D Whitestone
14/03/2026,Middlesbrough,Bristol City,1,1,D,9.0,4.0,1.0,5.0,7.0,1.0,S Martin
14/03/2026,Millwall,Blackburn,1,2,A,9.0,7.0,0.0,1.0,3.0,4.0,A Kitchen
14/03/2026,Norwich,Preston,2,0,H,5.0,3.0,1.0,1.0,4.0,4.0,G Ward
14/03/2026,Oxford,Charlton,1,1,D,3.0,6.0,3.0,4.0,2.0,1.0,M Donohue
14/03/2026,Sheffield Weds,Ipswich,0,2,A,4.0,4.0,3.0,1.0,2.0,6.0,T Reeves
14/03/2026,Stoke,Watford,3,1,H,6.0,7.0,4.0,2.0,12.0,4.0,L Doughty
14/03/2026,West Brom,Hull,3,0,H,10.0,2.0,1.0,4.0,8.0,2.0,J Smith
16/03/2026,Portsmouth,Derby,0,1,A,11.0,3.0,2.0,6.0,9.0,4.0,A Backhouse
17/03/2026,Watford,Wrexham,3,1,H,4.0,5.0,2.0,0.0,6.0,1.0,A Herczeg
18/03/2026,Southampton,Norwich,1,0,H,5.0,6.0,4.0,4.0,4.0,7.0,L Smith
20/03/2026,Preston,Stoke,3,1,H,7.0,9.0,2.0,1.0,3.0,2.0,F Hallam
21/03/2026,Blackburn,Middlesbrough,0,0,D,3.0,11.0,0.0,2.0,1.0,3.0,O Langford
21/03/2026,Bristol City,West Brom,0,1,A,5.0,4.0,1.0,1.0,1.0,6.0,T Kirk
21/03/2026,Charlton,Norwich,0,1,A,7.0,7.0,2.0,2.0,2.0,5.0,W Finnie
21/03/2026,Derby,Birmingham,1,0,H,6.0,2.0,1.0,4.0,6.0,0.0,G Ward
21/03/2026,Hull,Sheffield Weds,3,1,H,4.0,4.0,3.0,1.0,5.0,3.0,D Whitestone
21/03/2026,Ipswich,Millwall,1,1,D,9.0,8.0,1.0,2.0,4.0,3.0,M Salisbury
21/03/2026,QPR,Portsmouth,6,1,H,1.0,9.0,4.0,2.0,8.0,7.0,J Busby
21/03/2026,Sheffield United,Wrexham,1,2,A,8.0,5.0,1.0,3.0,7.0,4.0,S Allison
21/03/2026,Southampton,Oxford,2,0,H,6.0,4.0,0.0,3.0,7.0,1.0,B Toner
21/03/2026,Swansea,Coventry,0,3,A,2.0,7.0,3.0,1.0,2.0,7.0,S Martin
21/03/2026,Watford,Leicester,0,0,D,7.0,4.0,3.0,4.0,2.0,5.0,J Smith
03/04/2026,Birmingham,Blackburn,0,1,A,9.0,10.0,0.0,1.0,5.0,4.0,J Busby
03/04/2026,Charlton,Bristol City,1,2,A,7.0,3.0,2.0,2.0,4.0,8.0,B Toner
03/04/2026,Coventry,Derby,3,2,H,6.0,2.0,0.0,2.0,7.0,3.0,T Nield
03/04/2026,Leicester,Preston,2,2,D,7.0,2.0,0.0,4.0,10.0,3.0,B Speedie
03/04/2026,Middlesbrough,Millwall,1,2,A,17.0,6.0,1.0,1.0,5.0,5.0,A Backhouse
03/04/2026,Norwich,Portsmouth,1,1,D,5.0,6.0,3.0,5.0,2.0,1.0,S Martin
03/04/2026,Oxford,Hull,1,1,D,1.0,5.0,0.0,1.0,4.0,2.0,O Langford
03/04/2026,QPR,Watford,2,1,H,2.0,3.0,6.0,4.0,8.0,3.0,R Ricardo
03/04/2026,Sheffield United,Swansea,3,3,D,4.0,2.0,1.0,1.0,4.0,6.0,D Whitestone
03/04/2026,Stoke,Sheffield Weds,2,0,H,7.0,2.0,2.0,1.0,6.0,2.0,M Salisbury
03/04/2026,West Brom,Wrexham,2,2,D,4.0,6.0,2.0,1.0,4.0,3.0,R Madley
06/04/2026,Blackburn,West Brom,0,0,D,4.0,2.0,3.0,2.0,0.0,3.0,R Jones
06/04/2026,Bristol City,Sheffield United,1,0,H,0.0,5.0,1.0,3.0,1.0,7.0,L Smith
06/04/2026,Derby,Stoke,2,0,H,5.0,3.0,2.0,1.0,3.0,0.0,E Bell
06/04/2026,Hull,Coventry,0,0,D,2.0,4.0,1.0,1.0,5.0,1.0,D Webb
06/04/2026,Ipswich,Birmingham,2,1,H,6.0,4.0,1.0,1.0,5.0,4.0,A Herczeg
06/04/2026,Millwall,Norwich,1,2,A,2.0,5.0,1.0,2.0,2.0,5.0,S Allison
06/04/2026,Portsmouth,Oxford,2,2,D,6.0,5.0,2.0,3.0,3.0,3.0,J Smith
06/04/2026,Preston,QPR,1,1,D,2.0,6.0,1.0,3.0,2.0,5.0,T Kirk
06/04/2026,Sheffield Weds,Leicester,1,1,D,1.0,10.0,0.0,0.0,1.0,12.0,L Doughty
06/04/2026,Swansea,Middlesbrough,2,2,D,2.0,10.0,3.0,3.0,3.0,6.0,M Donohue
06/04/2026,Watford,Charlton,1,1,D,17.0,3.0,2.0,2.0,10.0,4.0,A Kitchen
07/04/2026,Wrexham,Southampton,1,5,A,3.0,4.0,2.0,3.0,2.0,9.0,G Ward
10/04/2026,West Brom,Millwall,0,0,D,7.0,5.0,1.0,2.0,1.0,3.0,L Smith
11/04/2026,Charlton,Preston,1,2,A,7.0,4.0,2.0,3.0,6.0,5.0,J Busby
11/04/2026,Coventry,Sheffield Weds,0,0,D,7.0,2.0,0.0,3.0,3.0,0.0,M Donohue
11/04/2026,Leicester,Swansea,0,1,A,12.0,2.0,2.0,0.0,6.0,1.0,S Allison
11/04/2026,Middlesbrough,Portsmouth,0,1,A,14.0,2.0,1.0,4.0,8.0,1.0,T Kirk
11/04/2026,Norwich,Ipswich,0,2,A,13.0,1.0,5.0,5.0,3.0,5.0,A Backhouse
11/04/2026,Oxford,Watford,2,0,H,10.0,5.0,1.0,2.0,6.0,3.0,S Martin
11/04/2026,QPR,Bristol City,0,0,D,3.0,6.0,4.0,2.0,2.0,6.0,E Duckworth
11/04/2026,Sheffield United,Hull,2,1,H,15.0,4.0,2.0,5.0,7.0,4.0,J Brooks
11/04/2026,Southampton,Derby,2,1,H,6.0,2.0,1.0,2.0,5.0,4.0,A Kitchen
11/04/2026,Stoke,Blackburn,1,1,D,4.0,3.0,3.0,3.0,3.0,3.0,R Madley
12/04/2026,Birmingham,Wrexham,2,0,H,6.0,3.0,1.0,1.0,8.0,0.0,D Webb
14/04/2026,Portsmouth,Ipswich,2,0,H,3.0,7.0,2.0,2.0,4.0,2.0,F Hallam
14/04/2026,Southampton,Blackburn,3,0,H,7.0,4.0,0.0,2.0,7.0,3.0,J Smith
17/04/2026,Blackburn,Coventry,1,1,D,3.0,3.0,4.0,1.0,2.0,2.0,L Smith
18/04/2026,Bristol City,Norwich,2,4,A,2.0,10.0,0.0,2.0,6.0,9.0,R Ricardo
18/04/2026,Derby,Oxford,1,0,H,7.0,3.0,4.0,1.0,2.0,0.0,S Allison
18/04/2026,Hull,Birmingham,1,1,D,2.0,6.0,4.0,4.0,3.0,5.0,S Martin
18/04/2026,Millwall,QPR,2,0,H,6.0,10.0,1.0,3.0,4.0,1.0,T Nield
18/04/2026,Portsmouth,Leicester,1,0,H,5.0,7.0,2.0,3.0,2.0,3.0,G Ward
18/04/2026,Preston,West Brom,0,2,A,8.0,6.0,0.0,0.0,1.0,3.0,J Smith
18/04/2026,Sheffield Weds,Charlton,1,1,D,7.0,2.0,1.0,2.0,2.0,3.0,T Parsons
18/04/2026,Swansea,Southampton,1,2,A,4.0,12.0,2.0,2.0,3.0,6.0,O Langford
18/04/2026,Watford,Sheffield United,0,2,A,8.0,5.0,2.0,4.0,3.0,5.0,J Busby
18/04/2026,Wrexham,Stoke,2,0,H,2.0,6.0,0.0,1.0,4.0,0.0,A Herczeg
19/04/2026,Ipswich,Middlesbrough,2,2,D,6.0,3.0,2.0,4.0,5.0,9.0,J Gillett
21/04/2026,Coventry,Portsmouth,5,1,H,3.0,1.0,0.0,1.0,6.0,2.0,A Kitchen
21/04/2026,Leicester,Hull,2,2,D,9.0,8.0,3.0,2.0,4.0,4.0,T Kirk
21/04/2026,Norwich,Derby,2,1,H,3.0,4.0,2.0,3.0,6.0,8.0,T Reeves
21/04/2026,Oxford,Wrexham,0,1,A,9.0,5.0,2.0,3.0,4.0,4.0,M Donohue
21/04/2026,QPR,Swansea,1,2,A,4.0,5.0,3.0,1.0,5.0,11.0,L Doughty
21/04/2026,Southampton,Bristol City,2,2,D,7.0,3.0,3.0,3.0,4.0,5.0,E Bell
21/04/2026,Stoke,Millwall,1,3,A,11.0,1.0,0.0,3.0,4.0,6.0,J Smith
21/04/2026,West Brom,Watford,3,0,H,4.0,3.0,4.0,3.0,6.0,3.0,A Backhouse
22/04/2026,Birmingham,Preston,2,1,H,3.0,3.0,0.0,2.0,5.0,6.0,B Toner
22/04/2026,Charlton,Ipswich,1,2,A,1.0,4.0,2.0,2.0,3.0,5.0,R Madley
22/04/2026,Middlesbrough,Sheffield Weds,1,0,H,9.0,1.0,2.0,2.0,4.0,1.0,D Webb
22/04/2026,Sheffield United,Blackburn,1,3,A,2.0,4.0,2.0,4.0,4.0,5.0,F Hallam
24/04/2026,Leicester,Millwall,1,1,D,2.0,12.0,1.0,3.0,3.0,4.0,F Hallam
25/04/2026,Birmingham,Bristol City,2,1,H,6.0,5.0,3.0,1.0,6.0,2.0,R Jones
25/04/2026,Charlton,Hull,2,1,H,5.0,11.0,2.0,1.0,7.0,4.0,T Nield
25/04/2026,Middlesbrough,Watford,5,1,H,6.0,3.0,1.0,2.0,9.0,3.0,A Herczeg
25/04/2026,Norwich,Swansea,1,1,D,5.0,2.0,3.0,5.0,8.0,2.0,T Parsons
25/04/2026,Oxford,Sheffield Weds,4,1,H,5.0,3.0,1.0,0.0,10.0,3.0,R Madley
25/04/2026,QPR,Derby,2,3,A,10.0,6.0,1.0,3.0,12.0,3.0,J Busby
25/04/2026,Sheffield United,Preston,2,3,A,10.0,5.0,0.0,3.0,3.0,6.0,A Kitchen
25/04/2026,Stoke,Portsmouth,1,3,A,8.0,1.0,0.0,2.0,3.0,4.0,D Webb
25/04/2026,West Brom,Ipswich,0,0,D,2.0,6.0,2.0,3.0,6.0,3.0,M Donohue
26/04/2026,Coventry,Wrexham,3,1,H,5.0,4.0,2.0,2.0,6.0,2.0,S Allison
28/04/2026,Southampton,Ipswich,2,2,D,5.0,9.0,0.0,2.0,4.0,9.0,T Kirk
02/05/2026,Blackburn,Leicester,0,1,A,9.0,11.0,1.0,1.0,3.0,9.0,L Doughty
02/05/2026,Bristol City,Stoke,2,0,H,2.0,15.0,1.0,3.0,5.0,2.0,B Toner
02/05/2026,Derby,Sheffield United,1,2,A,6.0,4.0,4.0,3.0,6.0,8.0,T Nield
02/05/2026,Hull,Norwich,2,1,H,1.0,7.0,2.0,2.0,6.0,2.0,J Smith
02/05/2026,Ipswich,QPR,3,0,H,4.0,2.0,2.0,1.0,7.0,4.0,G Ward
02/05/2026,Millwall,Oxford,2,0,H,14.0,1.0,1.0,0.0,8.0,1.0,A Backhouse
02/05/2026,Portsmouth,Birmingham,1,1,D,3.0,9.0,2.0,2.0,2.0,5.0,J Brooks
02/05/2026,Preston,Southampton,1,3,A,10.0,5.0,3.0,1.0,5.0,5.0,S Martin
02/05/2026,Sheffield Weds,West Brom,2,1,H,5.0,2.0,3.0,2.0,5.0,5.0,L Smith
02/05/2026,Swansea,Charlton,3,1,H,10.0,4.0,0.0,0.0,8.0,3.0,W Finnie
02/05/2026,Watford,Coventry,0,4,A,0.0,6.0,2.0,1.0,4.0,7.0,R Ricardo
02/05/2026,Wrexham,Middlesbrough,2,2,D,6.0,3.0,0.0,0.0,8.0,5.0,O Langford
14/08/2026,Wolves,Blackburn,2,2,D,5.0,5.0,1.0,3.0,3.0,5.0,F Hallam
15/08/2026,Bolton,Preston,2,1,H,5.0,2.0,2.0,3.0,6.0,3.0,A Herczeg
15/08/2026,Bristol City,Millwall,0,2,A,6.0,6.0,2.0,2.0,0.0,3.0,L Smith
15/08/2026,Charlton,Derby,2,1,H,5.0,4.0,0.0,3.0,4.0,4.0,B Speedie
15/08/2026,Middlesbrough,Lincoln,2,1,H,5.0,5.0,0.0,2.0,7.0,2.0,R Madley
15/08/2026,Norwich,West Brom,1,2,A,8.0,2.0,0.0,2.0,7.0,4.0,T Robinson
15/08/2026,Portsmouth,QPR,1,3,A,6.0,3.0,0.0,1.0,6.0,6.0,W Finnie
15/08/2026,Sheffield United,Birmingham,0,0,D,2.0,8.0,0.0,0.0,1.0,2.0,G Ward
15/08/2026,Stoke,Swansea,1,2,A,4.0,5.0,1.0,3.0,2.0,3.0,O Langford
16/08/2026,Burnley,West Ham,2,2,D,5.0,6.0,1.0,4.0,6.0,2.0,J Smith
16/08/2026,Watford,Southampton,2,1,H,4.0,8.0,6.0,3.0,3.0,3.0,M Donohue
17/08/2026,Cardiff,Wrexham,1,1,D,9.0,9.0,0.0,2.0,3.0,8.0,A Kitchen
22/08/2026,Birmingham,Bristol City,2,2,D,7.0,3.0,2.0,1.0,2.0,6.0,W Finnie
22/08/2026,Blackburn,Middlesbrough,2,1,H,2.0,10.0,4.0,1.0,5.0,3.0,T Reeves
22/08/2026,Derby,Cardiff,2,2,D,7.0,7.0,5.0,1.0,7.0,7.0,R Ricardo
22/08/2026,Lincoln,Portsmouth,1,3,A,8.0,3.0,3.0,1.0,4.0,7.0,T Harrington
22/08/2026,Millwall,Norwich,3,0,H,8.0,3.0,1.0,3.0,7.0,2.0,S Allison
22/08/2026,Preston,Wolves,1,3,A,5.0,4.0,4.0,1.0,2.0,5.0,E Bell
22/08/2026,QPR,Bolton,0,0,D,9.0,2.0,1.0,2.0,10.0,0.0,E Duckworth
22/08/2026,Southampton,Stoke,3,1,H,4.0,2.0,3.0,5.0,5.0,2.0,S Martin
22/08/2026,Swansea,Sheffield United,0,0,D,6.0,3.0,2.0,2.0,1.0,2.0,T Nield
22/08/2026,West Ham,Charlton,1,2,A,7.0,4.0,2.0,3.0,9.0,5.0,A Kitchen
22/08/2026,Wrexham,Watford,1,1,D,10.0,3.0,2.0,0.0,2.0,6.0,J Busby
23/08/2026,West Brom,Burnley,3,1,H,3.0,5.0,1.0,2.0,7.0,3.0,A Backhouse
28/08/2026,Wrexham,Birmingham,1,2,A,,,,,,,
29/08/2026,Blackburn,QPR,1,2,A,,,,,,,
29/08/2026,Watford,West Ham,1,1,D,,,,,,,
